date, Relative modulation level, Boiler water temperature, Return water temperature, CH mode, DHW mode, Flame status, Fault
2019-10-04 07:18:32, 0.00, 15.90, 15.60, 0, 0, 0, 0
2019-10-04 07:18:45, 0.00, 15.90, 15.62, 0, 0, 0, 0
2019-10-04 07:18:58, 0.00, 15.90, 15.61, 0, 0, 0, 0
2019-10-04 07:19:11, 0.00, 15.90, 15.61, 0, 0, 0, 0
2019-10-04 07:19:24, 0.00, 15.90, 15.58, 0, 0, 0, 0
2019-10-04 07:19:37, 0.00, 15.90, 15.52, 0, 0, 0, 0
2019-10-04 07:19:50, 0.00, 15.90, 15.55, 0, 0, 0, 0
2019-10-04 07:20:03, 0.00, 15.90, 15.55, 0, 0, 0, 0
2019-10-04 07:20:16, 0.00, 15.90, 15.52, 0, 0, 0, 0
2019-10-04 07:20:29, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:20:42, 0.00, 15.90, 15.55, 0, 0, 0, 0
2019-10-04 07:20:55, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:21:08, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:21:21, 0.00, 15.90, 15.52, 0, 0, 0, 0
2019-10-04 07:21:34, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:21:47, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:22:00, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:22:13, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:22:26, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:22:39, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:22:52, 0.00, 15.90, 15.51, 0, 0, 0, 0
2019-10-04 07:23:05, 0.00, 15.90, 15.51, 0, 0, 0, 0
2019-10-04 07:23:18, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:23:31, 0.00, 15.90, 15.51, 0, 0, 0, 0
2019-10-04 07:23:44, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:23:57, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:24:10, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:24:23, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:24:36, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:24:49, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:25:02, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:25:15, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:25:28, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:25:41, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:25:54, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:26:07, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:26:20, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:26:33, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:26:46, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:26:59, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:27:12, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:27:25, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:27:38, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:27:51, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:28:04, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:28:17, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:28:30, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:28:43, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:28:56, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:29:09, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:29:22, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:29:35, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:29:48, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:30:01, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:30:14, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:30:27, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:30:40, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:30:53, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:31:06, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:31:19, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:31:32, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:31:46, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:31:59, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:32:12, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:32:25, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:32:38, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:32:51, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:33:04, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:33:17, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:33:30, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:33:43, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:33:56, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:34:09, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:34:22, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:34:35, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:34:48, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:35:01, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:35:14, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:35:27, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:35:40, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:35:53, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:36:06, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:36:19, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:36:32, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:36:45, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:36:58, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:37:11, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:37:24, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:37:37, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:37:50, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:38:03, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:38:16, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:38:29, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:38:42, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:38:55, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:39:08, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:39:21, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:39:34, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:39:47, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:40:00, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:40:13, 0.00, 15.89, 15.50, 0, 0, 0, 0
2019-10-04 07:40:26, 0.00, 15.88, 15.50, 0, 0, 0, 0
2019-10-04 07:40:39, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:40:52, 0.00, 15.86, 15.50, 0, 0, 0, 0
2019-10-04 07:41:05, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:41:18, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:41:31, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:41:44, 0.00, 15.87, 15.50, 0, 0, 0, 0
2019-10-04 07:41:57, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:42:10, 0.00, 15.90, 15.50, 0, 0, 0, 0
2019-10-04 07:42:23, 0.00, 15.89, 15.50, 0, 0, 0, 0
2019-10-04 07:42:36, 0.00, 15.84, 15.50, 0, 0, 0, 0
2019-10-04 07:42:49, 0.00, 15.88, 15.50, 0, 0, 0, 0
2019-10-04 07:43:02, 0.00, 15.86, 15.50, 0, 0, 0, 0
2019-10-04 07:43:15, 0.00, 15.83, 15.49, 0, 0, 0, 0
2019-10-04 07:43:28, 0.00, 15.90, 15.49, 0, 0, 0, 0
2019-10-04 07:43:41, 0.00, 15.79, 15.50, 0, 0, 0, 0
2019-10-04 07:43:54, 0.00, 15.82, 15.50, 0, 0, 0, 0
2019-10-04 07:44:07, 0.00, 15.71, 15.50, 0, 0, 0, 0
2019-10-04 07:44:20, 0.00, 15.73, 15.50, 0, 0, 0, 0
2019-10-04 07:44:33, 0.00, 15.70, 15.50, 0, 0, 0, 0
2019-10-04 07:44:46, 0.00, 15.72, 15.50, 0, 0, 0, 0
2019-10-04 07:44:59, 0.00, 15.70, 15.50, 0, 0, 0, 0
2019-10-04 07:45:12, 0.00, 15.70, 15.50, 0, 0, 0, 0
2019-10-04 07:45:25, 0.00, 15.71, 15.49, 0, 0, 0, 0
2019-10-04 07:45:38, 0.00, 15.70, 15.49, 0, 0, 0, 0
2019-10-04 07:45:51, 0.00, 15.70, 15.50, 0, 0, 0, 0
2019-10-04 07:46:04, 0.00, 15.70, 15.48, 0, 0, 0, 0
2019-10-04 07:46:17, 0.00, 15.71, 15.50, 0, 0, 0, 0
2019-10-04 07:46:30, 0.00, 15.70, 15.50, 0, 0, 0, 0
2019-10-04 07:46:43, 0.00, 15.70, 15.50, 0, 0, 0, 0
2019-10-04 07:46:56, 0.00, 15.70, 15.50, 0, 0, 0, 0
2019-10-04 07:47:09, 0.00, 15.70, 15.49, 0, 0, 0, 0
2019-10-04 07:47:22, 0.00, 15.70, 15.50, 0, 0, 0, 0
2019-10-04 07:47:35, 0.00, 15.70, 15.50, 0, 0, 0, 0
2019-10-04 07:47:48, 0.00, 15.70, 15.50, 0, 0, 0, 0
2019-10-04 07:48:01, 0.00, 15.70, 15.50, 0, 0, 0, 0
2019-10-04 07:48:14, 0.00, 15.70, 15.47, 0, 0, 0, 0
2019-10-04 07:48:27, 0.00, 15.70, 15.50, 0, 0, 0, 0
2019-10-04 07:48:41, 0.00, 15.70, 15.50, 0, 0, 0, 0
2019-10-04 07:48:54, 0.00, 15.70, 15.50, 0, 0, 0, 0
2019-10-04 07:49:07, 0.00, 15.70, 15.50, 0, 0, 0, 0
2019-10-04 07:49:20, 0.00, 15.70, 15.47, 0, 0, 0, 0
2019-10-04 07:49:33, 0.00, 15.70, 15.47, 0, 0, 0, 0
2019-10-04 07:49:46, 0.00, 15.70, 15.46, 0, 0, 0, 0
2019-10-04 07:49:59, 0.00, 15.70, 15.48, 0, 0, 0, 0
2019-10-04 07:50:12, 0.00, 15.70, 15.47, 0, 0, 0, 0
2019-10-04 07:50:25, 0.00, 15.70, 15.39, 0, 0, 0, 0
2019-10-04 07:50:38, 0.00, 15.70, 15.39, 0, 0, 0, 0
2019-10-04 07:50:51, 0.00, 18.79, 15.22, 1, 0, 1, 0
2019-10-04 07:51:04, 0.00, 21.68, 14.97, 1, 0, 1, 0
2019-10-04 07:51:17, 0.00, 21.60, 15.51, 1, 0, 1, 0
2019-10-04 07:51:30, 0.00, 22.64, 17.60, 1, 0, 1, 0
2019-10-04 07:51:43, 0.00, 24.62, 17.60, 1, 0, 1, 0
2019-10-04 07:51:56, 0.00, 22.54, 20.18, 0, 0, 0, 0
2019-10-04 07:52:09, 0.00, 22.13, 21.69, 0, 1, 0, 0
2019-10-04 07:52:22, 0.00, 29.41, 27.45, 0, 0, 0, 0
2019-10-04 07:52:35, 0.00, 27.80, 27.45, 0, 0, 0, 0
2019-10-04 07:52:48, 0.00, 27.50, 25.80, 0, 0, 0, 0
2019-10-04 07:53:01, 0.00, 27.40, 25.60, 0, 0, 0, 0
2019-10-04 07:53:14, 0.00, 27.30, 25.50, 0, 0, 0, 0
2019-10-04 07:53:27, 0.00, 27.30, 25.50, 0, 0, 0, 0
2019-10-04 07:53:40, 0.00, 27.10, 25.50, 0, 0, 0, 0
2019-10-04 07:53:53, 0.00, 27.10, 25.30, 0, 0, 0, 0
2019-10-04 07:54:06, 0.00, 27.00, 25.29, 0, 0, 0, 0
2019-10-04 07:54:19, 0.00, 27.00, 25.20, 0, 0, 0, 0
2019-10-04 07:54:32, 0.00, 26.90, 25.20, 0, 0, 0, 0
2019-10-04 07:54:45, 0.00, 26.90, 25.20, 0, 0, 0, 0
2019-10-04 07:54:58, 0.00, 26.90, 25.20, 0, 0, 0, 0
2019-10-04 07:55:11, 0.00, 26.70, 25.18, 0, 0, 0, 0
2019-10-04 07:55:24, 0.00, 26.70, 25.10, 0, 0, 0, 0
2019-10-04 07:55:37, 0.00, 26.60, 25.10, 0, 0, 0, 0
2019-10-04 07:55:50, 0.00, 26.60, 25.10, 0, 0, 0, 0
2019-10-04 07:56:03, 0.00, 26.60, 25.10, 0, 0, 0, 0
2019-10-04 07:56:16, 0.00, 26.50, 25.10, 0, 0, 0, 0
2019-10-04 07:56:29, 0.00, 26.50, 25.00, 0, 0, 0, 0
2019-10-04 07:56:42, 0.00, 26.44, 25.00, 0, 0, 0, 0
2019-10-04 07:56:55, 0.00, 26.40, 25.00, 0, 0, 0, 0
2019-10-04 07:57:08, 0.00, 26.40, 25.00, 0, 0, 0, 0
2019-10-04 07:57:21, 0.00, 26.20, 25.00, 0, 0, 0, 0
2019-10-04 07:57:34, 0.00, 26.20, 24.80, 0, 0, 0, 0
2019-10-04 07:57:47, 0.00, 26.19, 24.80, 0, 0, 0, 0
2019-10-04 07:58:00, 0.00, 26.11, 24.80, 0, 0, 0, 0
2019-10-04 07:58:13, 0.00, 26.10, 24.80, 0, 0, 0, 0
2019-10-04 07:58:26, 0.00, 26.10, 24.75, 0, 0, 0, 0
2019-10-04 07:58:39, 0.00, 26.01, 24.75, 0, 0, 0, 0
2019-10-04 07:58:52, 0.00, 26.00, 24.70, 0, 0, 0, 0
2019-10-04 07:59:05, 0.00, 26.00, 24.70, 0, 0, 0, 0
2019-10-04 07:59:18, 0.00, 25.80, 24.70, 0, 0, 0, 0
2019-10-04 07:59:31, 0.00, 25.80, 24.60, 0, 0, 0, 0
2019-10-04 07:59:44, 0.00, 25.80, 24.60, 0, 0, 0, 0
2019-10-04 07:59:57, 0.00, 25.80, 24.60, 0, 0, 0, 0
2019-10-04 08:00:10, 0.00, 25.70, 24.60, 0, 0, 0, 0
2019-10-04 08:00:23, 0.00, 25.70, 24.55, 0, 0, 0, 0
2019-10-04 08:00:36, 0.00, 25.70, 24.40, 0, 0, 0, 0
2019-10-04 08:00:49, 0.00, 29.30, 24.40, 1, 0, 1, 0
2019-10-04 08:01:02, 0.00, 26.56, 19.57, 1, 0, 1, 0
2019-10-04 08:01:15, 0.00, 25.30, 20.18, 1, 0, 1, 0
2019-10-04 08:01:28, 0.00, 26.16, 21.40, 1, 0, 1, 0
2019-10-04 08:01:41, 0.00, 27.01, 22.98, 0, 0, 0, 0
2019-10-04 08:01:54, 0.00, 24.43, 22.98, 0, 0, 0, 0
2019-10-04 08:02:07, 0.00, 25.20, 25.00, 0, 0, 0, 0
2019-10-04 08:02:20, 0.00, 25.22, 24.60, 0, 0, 0, 0
2019-10-04 08:02:33, 0.00, 25.00, 24.40, 0, 0, 0, 0
2019-10-04 08:02:46, 0.00, 24.80, 24.40, 0, 0, 0, 0
2019-10-04 08:02:59, 0.00, 24.70, 24.40, 0, 0, 0, 0
2019-10-04 08:03:12, 0.00, 24.70, 24.30, 0, 0, 0, 0
2019-10-04 08:03:25, 0.00, 24.70, 24.30, 0, 0, 0, 0
2019-10-04 08:03:38, 0.00, 24.62, 24.20, 0, 0, 0, 0
2019-10-04 08:03:51, 0.00, 24.60, 24.20, 0, 0, 0, 0
2019-10-04 08:04:04, 0.00, 24.60, 24.20, 0, 0, 0, 0
2019-10-04 08:04:17, 0.00, 24.60, 24.20, 0, 0, 0, 0
2019-10-04 08:04:30, 0.00, 24.40, 24.10, 0, 0, 0, 0
2019-10-04 08:04:43, 0.00, 24.40, 24.10, 0, 0, 0, 0
2019-10-04 08:04:56, 0.00, 24.40, 24.10, 0, 0, 0, 0
2019-10-04 08:05:09, 0.00, 24.40, 24.10, 0, 0, 0, 0
2019-10-04 08:05:22, 0.00, 24.30, 24.10, 0, 0, 0, 0
2019-10-04 08:05:35, 0.00, 24.30, 23.90, 0, 0, 0, 0
2019-10-04 08:05:49, 0.00, 24.30, 23.90, 0, 0, 0, 0
2019-10-04 08:06:02, 0.00, 24.30, 23.90, 0, 0, 0, 0
2019-10-04 08:06:15, 0.00, 24.30, 23.90, 0, 0, 0, 0
2019-10-04 08:06:28, 0.00, 24.20, 23.90, 0, 0, 0, 0
2019-10-04 08:06:41, 0.00, 24.20, 23.81, 0, 0, 0, 0
2019-10-04 08:06:54, 0.00, 24.20, 23.81, 0, 0, 0, 0
2019-10-04 08:07:07, 0.00, 24.20, 23.80, 0, 0, 0, 0
2019-10-04 08:07:20, 0.00, 24.17, 23.80, 0, 0, 0, 0
2019-10-04 08:07:33, 0.00, 24.10, 23.80, 0, 0, 0, 0
2019-10-04 08:07:46, 0.00, 24.10, 23.80, 0, 0, 0, 0
2019-10-04 08:07:59, 0.00, 24.10, 23.80, 0, 0, 0, 0
2019-10-04 08:08:12, 0.00, 24.10, 23.70, 0, 0, 0, 0
2019-10-04 08:08:25, 0.00, 24.08, 23.70, 0, 0, 0, 0
2019-10-04 08:08:38, 0.00, 23.90, 23.70, 0, 0, 0, 0
2019-10-04 08:08:51, 0.00, 23.90, 23.70, 0, 0, 0, 0
2019-10-04 08:09:04, 0.00, 23.90, 23.70, 0, 0, 0, 0
2019-10-04 08:09:17, 0.00, 23.90, 23.50, 0, 0, 0, 0
2019-10-04 08:09:30, 0.00, 23.90, 23.50, 0, 0, 0, 0
2019-10-04 08:09:43, 0.00, 23.89, 23.50, 0, 0, 0, 0
2019-10-04 08:09:56, 0.00, 23.80, 23.50, 0, 0, 0, 0
2019-10-04 08:10:09, 0.00, 23.80, 23.50, 0, 0, 0, 0
2019-10-04 08:10:22, 0.00, 23.80, 23.49, 0, 0, 0, 0
2019-10-04 08:10:35, 0.00, 23.80, 23.40, 0, 0, 0, 0
2019-10-04 08:10:48, 0.00, 23.79, 23.40, 0, 0, 0, 0
2019-10-04 08:11:01, 0.00, 23.71, 23.40, 0, 0, 0, 0
2019-10-04 08:11:14, 0.00, 23.70, 23.40, 0, 0, 0, 0
2019-10-04 08:11:27, 0.00, 23.70, 23.40, 0, 0, 0, 0
2019-10-04 08:11:40, 0.00, 23.70, 23.39, 0, 0, 0, 0
2019-10-04 08:11:53, 0.00, 23.70, 23.30, 0, 0, 0, 0
2019-10-04 08:12:06, 0.00, 23.70, 23.30, 0, 0, 0, 0
2019-10-04 08:12:19, 0.00, 23.59, 23.30, 0, 0, 0, 0
2019-10-04 08:12:32, 0.00, 23.50, 23.30, 0, 0, 0, 0
2019-10-04 08:12:45, 0.00, 23.50, 23.30, 0, 0, 0, 0
2019-10-04 08:12:58, 0.00, 23.50, 23.30, 0, 0, 0, 0
2019-10-04 08:13:11, 0.00, 23.50, 23.29, 0, 0, 0, 0
2019-10-04 08:13:24, 0.00, 23.50, 23.20, 0, 0, 0, 0
2019-10-04 08:13:37, 0.00, 23.49, 23.20, 0, 0, 0, 0
2019-10-04 08:13:50, 0.00, 23.40, 23.20, 0, 0, 0, 0
2019-10-04 08:14:03, 0.00, 23.40, 23.20, 0, 0, 0, 0
2019-10-04 08:14:16, 0.00, 23.40, 23.20, 0, 0, 0, 0
2019-10-04 08:14:29, 0.00, 23.40, 23.01, 0, 0, 0, 0
2019-10-04 08:14:42, 0.00, 23.40, 23.00, 0, 0, 0, 0
2019-10-04 08:14:55, 0.00, 23.40, 23.00, 0, 0, 0, 0
2019-10-04 08:15:08, 0.00, 23.37, 23.00, 0, 0, 0, 0
2019-10-04 08:15:21, 0.00, 23.30, 23.00, 0, 0, 0, 0
2019-10-04 08:15:34, 0.00, 23.30, 23.00, 0, 0, 0, 0
2019-10-04 08:15:47, 0.00, 23.30, 22.99, 0, 0, 0, 0
2019-10-04 08:16:00, 0.00, 23.30, 22.99, 0, 0, 0, 0
2019-10-04 08:16:13, 0.00, 23.30, 22.90, 0, 0, 0, 0
2019-10-04 08:16:26, 0.00, 23.30, 22.90, 0, 0, 0, 0
2019-10-04 08:16:39, 0.00, 23.30, 22.90, 0, 0, 0, 0
2019-10-04 08:16:52, 0.00, 23.20, 22.90, 0, 0, 0, 0
2019-10-04 08:17:05, 0.00, 23.20, 22.90, 0, 0, 0, 0
2019-10-04 08:17:18, 0.00, 23.20, 22.88, 0, 0, 0, 0
2019-10-04 08:17:31, 0.00, 23.20, 22.80, 0, 0, 0, 0
2019-10-04 08:17:44, 0.00, 23.20, 22.80, 0, 0, 0, 0
2019-10-04 08:17:57, 0.00, 23.20, 22.80, 0, 0, 0, 0
2019-10-04 08:18:10, 0.00, 23.20, 22.80, 0, 0, 0, 0
2019-10-04 08:18:23, 0.00, 23.14, 22.80, 0, 0, 0, 0
2019-10-04 08:18:36, 0.00, 23.00, 22.80, 0, 0, 0, 0
2019-10-04 08:18:49, 0.00, 23.00, 22.60, 0, 0, 0, 0
2019-10-04 08:19:02, 0.00, 23.00, 22.60, 0, 0, 0, 0
2019-10-04 08:19:15, 0.00, 23.00, 22.60, 0, 0, 0, 0
2019-10-04 08:19:28, 0.00, 23.00, 22.60, 0, 0, 0, 0
2019-10-04 08:19:41, 0.00, 23.00, 22.60, 0, 0, 0, 0
2019-10-04 08:19:54, 0.00, 23.00, 22.60, 0, 0, 0, 0
2019-10-04 08:20:07, 0.00, 22.99, 22.60, 0, 0, 0, 0
2019-10-04 08:20:20, 0.00, 22.90, 22.51, 0, 0, 0, 0
2019-10-04 08:20:33, 0.00, 22.90, 22.50, 0, 0, 0, 0
2019-10-04 08:20:46, 0.00, 22.90, 22.50, 0, 0, 0, 0
2019-10-04 08:20:59, 0.00, 22.90, 22.50, 0, 0, 0, 0
2019-10-04 08:21:12, 0.00, 22.90, 22.50, 0, 0, 0, 0
2019-10-04 08:21:25, 0.00, 22.90, 22.50, 0, 0, 0, 0
2019-10-04 08:21:38, 0.00, 22.90, 22.50, 0, 0, 0, 0
2019-10-04 08:21:51, 0.00, 22.90, 22.40, 0, 0, 0, 0
2019-10-04 08:22:04, 0.00, 22.81, 22.40, 0, 0, 0, 0
2019-10-04 08:22:17, 0.00, 22.80, 22.40, 0, 0, 0, 0
2019-10-04 08:22:30, 0.00, 22.80, 22.40, 0, 0, 0, 0
2019-10-04 08:22:44, 0.00, 22.80, 22.40, 0, 0, 0, 0
2019-10-04 08:22:57, 0.00, 22.80, 22.40, 0, 0, 0, 0
2019-10-04 08:23:10, 0.00, 22.80, 22.40, 0, 0, 0, 0
2019-10-04 08:23:23, 0.00, 22.80, 22.30, 0, 0, 0, 0
2019-10-04 08:23:36, 0.00, 22.80, 22.30, 0, 0, 0, 0
2019-10-04 08:23:49, 0.00, 22.80, 22.30, 0, 0, 0, 0
2019-10-04 08:24:02, 0.00, 22.78, 22.30, 0, 0, 0, 0
2019-10-04 08:24:15, 0.00, 22.60, 22.30, 0, 0, 0, 0
2019-10-04 08:24:28, 0.00, 22.60, 22.30, 0, 0, 0, 0
2019-10-04 08:24:41, 0.00, 22.60, 22.30, 0, 0, 0, 0
2019-10-04 08:24:54, 0.00, 22.60, 22.10, 0, 0, 0, 0
2019-10-04 08:25:07, 0.00, 22.60, 22.10, 0, 0, 0, 0
2019-10-04 08:25:20, 0.00, 22.60, 22.10, 0, 0, 0, 0
2019-10-04 08:25:33, 0.00, 22.60, 22.10, 0, 0, 0, 0
2019-10-04 08:25:46, 0.00, 22.60, 22.10, 0, 0, 0, 0
2019-10-04 08:25:59, 0.00, 22.60, 22.10, 0, 0, 0, 0
2019-10-04 08:26:12, 0.00, 22.56, 22.10, 0, 0, 0, 0
2019-10-04 08:26:25, 0.00, 22.50, 22.10, 0, 0, 0, 0
2019-10-04 08:26:38, 0.00, 22.50, 22.00, 0, 0, 0, 0
2019-10-04 08:26:51, 0.00, 22.50, 22.00, 0, 0, 0, 0
2019-10-04 08:27:04, 0.00, 22.50, 22.00, 0, 0, 0, 0
2019-10-04 08:27:17, 0.00, 22.50, 22.00, 0, 0, 0, 0
2019-10-04 08:27:30, 0.00, 22.50, 22.00, 0, 0, 0, 0
2019-10-04 08:27:43, 0.00, 22.50, 22.00, 0, 0, 0, 0
2019-10-04 08:27:56, 0.00, 22.50, 22.00, 0, 0, 0, 0
2019-10-04 08:28:09, 0.00, 22.50, 21.99, 0, 0, 0, 0
2019-10-04 08:28:22, 0.00, 22.49, 21.99, 0, 0, 0, 0
2019-10-04 08:28:35, 0.00, 22.40, 21.90, 0, 0, 0, 0
2019-10-04 08:28:48, 0.00, 22.40, 21.90, 0, 0, 0, 0
2019-10-04 08:29:01, 0.00, 22.40, 21.90, 0, 0, 0, 0
2019-10-04 08:29:14, 0.00, 22.40, 21.90, 0, 0, 0, 0
2019-10-04 08:29:27, 0.00, 22.40, 21.90, 0, 0, 0, 0
2019-10-04 08:29:40, 0.00, 22.40, 21.90, 0, 0, 0, 0
2019-10-04 08:29:53, 0.00, 22.40, 21.87, 0, 0, 0, 0
2019-10-04 08:30:06, 0.00, 22.40, 21.70, 0, 0, 0, 0
2019-10-04 08:30:19, 0.00, 22.40, 21.70, 0, 0, 0, 0
2019-10-04 08:30:32, 0.00, 22.38, 21.70, 0, 0, 0, 0
2019-10-04 08:30:45, 0.00, 22.30, 21.70, 0, 0, 0, 0
2019-10-04 08:30:58, 0.00, 28.45, 21.03, 1, 0, 1, 0
2019-10-04 08:31:11, 0.00, 25.27, 19.60, 1, 0, 1, 0
2019-10-04 08:31:24, 0.00, 25.00, 19.60, 1, 0, 1, 0
2019-10-04 08:31:37, 0.00, 26.09, 21.10, 1, 0, 1, 0
2019-10-04 08:31:50, 0.00, 26.68, 21.00, 1, 0, 1, 0
2019-10-04 08:32:03, 0.00, 25.25, 24.14, 0, 0, 0, 0
2019-10-04 08:32:16, 0.00, 24.77, 24.70, 0, 0, 0, 0
2019-10-04 08:32:29, 0.00, 25.10, 24.70, 0, 0, 0, 0
2019-10-04 08:32:42, 0.00, 24.70, 24.20, 0, 0, 0, 0
2019-10-04 08:32:55, 0.00, 24.55, 24.20, 0, 0, 0, 0
2019-10-04 08:33:08, 0.00, 24.40, 24.10, 0, 0, 0, 0
2019-10-04 08:33:21, 0.00, 24.40, 24.10, 0, 0, 0, 0
2019-10-04 08:33:34, 0.00, 24.36, 24.10, 0, 0, 0, 0
2019-10-04 08:33:47, 0.00, 24.30, 23.90, 0, 0, 0, 0
